job_name,status,start_time,end_time,duration_min,sla_limit_min,sla_breached,error_code,run_date
NAV_CALC_BATCH,ABENDED,2024-05-18 05:38:00,2024-05-18 06:00:00,22,50,False,ABEND S222,2024-05-18
DIVIDEND_PROC,RUNNING,2024-03-18 14:46:00,2024-03-18 15:15:00,29,30,False,,2024-03-18
POSITION_SYNC,SUCCESS,2024-12-09 15:42:00,2024-12-09 15:57:00,15,20,False,,2024-12-09
PORTF_RPT_DAILY,SUCCESS,2024-10-28 11:14:00,2024-10-28 11:41:00,27,30,False,,2024-10-28
CASH_FLOW_EXTRACT,SUCCESS,2024-02-15 18:27:00,2024-02-15 18:33:00,6,20,False,,2024-02-15
TRANS_LOG_PARSER,SUCCESS,2024-09-10 17:41:00,2024-09-10 17:53:00,12,25,False,,2024-09-10
INVEST_RECON_JOB,SUCCESS,2024-12-11 22:35:00,2024-12-11 23:15:00,40,45,False,,2024-12-11
CLIENT_STMT_GEN,SUCCESS,2024-07-12 11:06:00,2024-07-12 12:00:00,54,60,False,,2024-07-12
EOD_CLOSE_PROC,SUCCESS,2024-12-03 21:41:00,2024-12-03 22:36:00,55,70,False,,2024-12-03
INVEST_RECON_JOB,SUCCESS,2024-01-24 19:59:00,2024-01-24 20:30:00,31,45,False,,2024-01-24
TRADE_SETTLE_CHK,SUCCESS,2024-11-08 12:24:00,2024-11-08 12:46:00,22,35,False,,2024-11-08
CLIENT_STMT_GEN,FAILED,2024-11-09 13:01:00,2024-11-09 13:10:00,9,60,False,ABEND S222,2024-11-09
DIVIDEND_PROC,SUCCESS,2024-02-03 14:00:00,2024-02-03 14:09:00,9,30,False,,2024-02-03
DIVIDEND_PROC,SUCCESS,2024-07-16 04:10:00,2024-07-16 04:26:00,16,30,False,,2024-07-16
FX_RATE_LOAD,FAILED,2024-11-18 13:17:00,2024-11-18 13:22:00,5,10,False,JCL ERROR,2024-11-18
INVEST_RECON_JOB,SUCCESS,2024-10-20 07:17:00,2024-10-20 07:56:00,39,45,False,,2024-10-20
POSITION_SYNC,SUCCESS,2024-09-13 07:39:00,2024-09-13 07:44:00,5,20,False,,2024-09-13
EOD_CLOSE_PROC,SUCCESS,2024-05-12 12:30:00,2024-05-12 12:54:00,24,70,False,,2024-05-12
PERF_ATTR_JOB,SUCCESS,2024-11-04 18:04:00,2024-11-04 18:36:00,32,45,False,,2024-11-04
PORTF_RPT_DAILY,SUCCESS,2024-02-02 02:19:00,2024-02-02 02:26:00,7,30,False,,2024-02-02
CLIENT_STMT_GEN,LATE,2024-02-27 18:57:00,2024-02-27 20:50:00,113,60,True,,2024-02-27
TRADE_SETTLE_CHK,SUCCESS,2024-12-04 19:40:00,2024-12-04 20:11:00,31,35,False,,2024-12-04
INVEST_RECON_JOB,LATE,2024-04-14 22:26:00,2024-04-14 23:22:00,56,45,True,,2024-04-14
CLIENT_STMT_GEN,SUCCESS,2024-07-27 00:21:00,2024-07-27 00:37:00,16,60,False,,2024-07-27
CLIENT_STMT_GEN,SUCCESS,2024-05-10 10:35:00,2024-05-10 11:12:00,37,60,False,,2024-05-10
CASH_FLOW_EXTRACT,SUCCESS,2024-12-24 00:58:00,2024-12-24 01:05:00,7,20,False,,2024-12-24
TRANS_LOG_PARSER,RUNNING,2024-05-22 09:31:00,2024-05-22 09:40:00,9,25,False,,2024-05-22
SLA_MONITOR_BATCH,SUCCESS,2024-02-19 13:20:00,2024-02-19 13:25:00,5,15,False,,2024-02-19
COMPLIANCE_RPT,SUCCESS,2024-05-28 08:01:00,2024-05-28 08:42:00,41,55,False,,2024-05-28
POSITION_SYNC,SUCCESS,2024-02-02 15:48:00,2024-02-02 16:04:00,16,20,False,,2024-02-02
RISK_CALC_JOB,RUNNING,2024-02-03 16:08:00,2024-02-03 16:29:00,21,40,False,,2024-02-03
FX_RATE_LOAD,SUCCESS,2024-10-06 20:02:00,2024-10-06 20:11:00,9,10,False,,2024-10-06
DIVIDEND_PROC,LATE,2024-01-02 12:29:00,2024-01-02 13:57:00,88,30,True,,2024-01-02
DIVIDEND_PROC,SUCCESS,2024-05-19 02:28:00,2024-05-19 02:41:00,13,30,False,,2024-05-19
POSITION_SYNC,SUCCESS,2024-02-23 07:53:00,2024-02-23 08:03:00,10,20,False,,2024-02-23
FX_RATE_LOAD,SUCCESS,2024-07-20 20:24:00,2024-07-20 20:31:00,7,10,False,,2024-07-20
DIVIDEND_PROC,SUCCESS,2024-12-05 17:39:00,2024-12-05 17:51:00,12,30,False,,2024-12-05
TRADE_SETTLE_CHK,LATE,2024-07-21 22:39:00,2024-07-21 23:54:00,75,35,True,,2024-07-21
RISK_CALC_JOB,SUCCESS,2024-09-16 12:36:00,2024-09-16 13:00:00,24,40,False,,2024-09-16
TRADE_SETTLE_CHK,RUNNING,2024-02-16 10:21:00,2024-02-16 10:44:00,23,35,False,,2024-02-16
SLA_MONITOR_BATCH,LATE,2024-12-03 01:07:00,2024-12-03 01:34:00,27,15,True,,2024-12-03
FX_RATE_LOAD,SUCCESS,2024-11-02 21:11:00,2024-11-02 21:16:00,5,10,False,,2024-11-02
COMPLIANCE_RPT,FAILED,2024-09-01 11:15:00,2024-09-01 11:38:00,23,55,False,ABEND S222,2024-09-01
EOD_CLOSE_PROC,FAILED,2024-06-28 03:04:00,2024-06-28 03:35:00,31,70,False,RC=8,2024-06-28
POSITION_SYNC,FAILED,2024-02-01 07:53:00,2024-02-01 08:03:00,10,20,False,JCL ERROR,2024-02-01
PERF_ATTR_JOB,FAILED,2024-07-21 06:26:00,2024-07-21 06:37:00,11,45,False,RC=12,2024-07-21
POSITION_SYNC,LATE,2024-11-27 04:06:00,2024-11-27 05:03:00,57,20,True,,2024-11-27
FX_RATE_LOAD,SUCCESS,2024-07-09 19:03:00,2024-07-09 19:11:00,8,10,False,,2024-07-09
RISK_CALC_JOB,SUCCESS,2024-01-13 19:41:00,2024-01-13 20:05:00,24,40,False,,2024-01-13
PERF_ATTR_JOB,SUCCESS,2024-09-28 18:16:00,2024-09-28 18:32:00,16,45,False,,2024-09-28
PORTF_RPT_DAILY,SUCCESS,2024-07-11 12:43:00,2024-07-11 12:56:00,13,30,False,,2024-07-11
PERF_ATTR_JOB,RUNNING,2024-10-12 19:27:00,2024-10-12 19:59:00,32,45,False,,2024-10-12
RISK_CALC_JOB,SUCCESS,2024-06-16 13:16:00,2024-06-16 13:31:00,15,40,False,,2024-06-16
PORTF_RPT_DAILY,ABENDED,2024-06-08 10:27:00,2024-06-08 10:41:00,14,30,False,ABEND S0C7,2024-06-08
RISK_CALC_JOB,FAILED,2024-06-23 17:57:00,2024-06-23 17:58:00,1,40,False,JCL ERROR,2024-06-23
RISK_CALC_JOB,FAILED,2024-06-06 10:14:00,2024-06-06 10:21:00,7,40,False,JCL ERROR,2024-06-06
PERF_ATTR_JOB,SUCCESS,2024-08-05 04:15:00,2024-08-05 04:43:00,28,45,False,,2024-08-05
SLA_MONITOR_BATCH,FAILED,2024-07-14 04:54:00,2024-07-14 05:00:00,6,15,False,RC=12,2024-07-14
PERF_ATTR_JOB,SUCCESS,2024-12-24 09:03:00,2024-12-24 09:14:00,11,45,False,,2024-12-24
POSITION_SYNC,SUCCESS,2024-11-05 19:22:00,2024-11-05 19:30:00,8,20,False,,2024-11-05
EOD_CLOSE_PROC,SUCCESS,2024-12-21 21:27:00,2024-12-21 21:52:00,25,70,False,,2024-12-21
COMPLIANCE_RPT,SUCCESS,2024-03-30 04:18:00,2024-03-30 04:34:00,16,55,False,,2024-03-30
PERF_ATTR_JOB,FAILED,2024-08-07 15:44:00,2024-08-07 16:06:00,22,45,False,ABEND S222,2024-08-07
SLA_MONITOR_BATCH,SUCCESS,2024-06-10 19:04:00,2024-06-10 19:15:00,11,15,False,,2024-06-10
PORTF_RPT_DAILY,SUCCESS,2024-03-31 08:45:00,2024-03-31 08:53:00,8,30,False,,2024-03-31
CASH_FLOW_EXTRACT,SUCCESS,2024-09-14 08:34:00,2024-09-14 08:51:00,17,20,False,,2024-09-14
DIVIDEND_PROC,SUCCESS,2024-01-31 00:48:00,2024-01-31 01:10:00,22,30,False,,2024-01-31
PORTF_RPT_DAILY,SUCCESS,2024-10-28 16:25:00,2024-10-28 16:45:00,20,30,False,,2024-10-28
TRADE_SETTLE_CHK,SUCCESS,2024-10-13 04:12:00,2024-10-13 04:44:00,32,35,False,,2024-10-13
CASH_FLOW_EXTRACT,SUCCESS,2024-10-31 11:28:00,2024-10-31 11:47:00,19,20,False,,2024-10-31
PERF_ATTR_JOB,RUNNING,2024-05-19 14:08:00,2024-05-19 14:39:00,31,45,False,,2024-05-19
PERF_ATTR_JOB,SUCCESS,2024-03-25 20:51:00,2024-03-25 21:23:00,32,45,False,,2024-03-25
CASH_FLOW_EXTRACT,SUCCESS,2024-02-26 05:03:00,2024-02-26 05:11:00,8,20,False,,2024-02-26
DIVIDEND_PROC,SUCCESS,2024-09-02 10:14:00,2024-09-02 10:32:00,18,30,False,,2024-09-02
TRANS_LOG_PARSER,FAILED,2024-07-16 17:03:00,2024-07-16 17:11:00,8,25,False,JCL ERROR,2024-07-16
TRANS_LOG_PARSER,LATE,2024-11-21 05:23:00,2024-11-21 06:09:00,46,25,True,,2024-11-21
DIVIDEND_PROC,SUCCESS,2024-03-06 03:42:00,2024-03-06 04:04:00,22,30,False,,2024-03-06
TRADE_SETTLE_CHK,FAILED,2024-09-14 10:56:00,2024-09-14 11:05:00,9,35,False,ABEND S0C7,2024-09-14
PERF_ATTR_JOB,FAILED,2024-05-17 01:02:00,2024-05-17 01:24:00,22,45,False,ABEND S222,2024-05-17
SLA_MONITOR_BATCH,SUCCESS,2024-07-07 09:41:00,2024-07-07 09:53:00,12,15,False,,2024-07-07
TRANS_LOG_PARSER,FAILED,2024-04-10 02:07:00,2024-04-10 02:10:00,3,25,False,RC=12,2024-04-10
INVEST_RECON_JOB,LATE,2024-08-17 09:49:00,2024-08-17 11:13:00,84,45,True,,2024-08-17
FX_RATE_LOAD,FAILED,2024-09-08 21:39:00,2024-09-08 21:40:00,1,10,False,ABEND S222,2024-09-08
RISK_CALC_JOB,RUNNING,2024-07-22 06:15:00,2024-07-22 06:38:00,23,40,False,,2024-07-22
NAV_CALC_BATCH,SUCCESS,2024-03-26 15:10:00,2024-03-26 15:16:00,6,50,False,,2024-03-26
CLIENT_STMT_GEN,ABENDED,2024-10-11 17:24:00,2024-10-11 17:46:00,22,60,False,RC=12,2024-10-11
COMPLIANCE_RPT,SUCCESS,2024-08-31 11:45:00,2024-08-31 11:50:00,5,55,False,,2024-08-31
NAV_CALC_BATCH,SUCCESS,2024-02-04 19:50:00,2024-02-04 20:19:00,29,50,False,,2024-02-04
CLIENT_STMT_GEN,ABENDED,2024-05-10 10:45:00,2024-05-10 11:06:00,21,60,False,RC=12,2024-05-10
PORTF_RPT_DAILY,SUCCESS,2024-04-27 10:46:00,2024-04-27 11:08:00,22,30,False,,2024-04-27
DIVIDEND_PROC,ABENDED,2024-05-16 19:57:00,2024-05-16 20:01:00,4,30,False,ABEND S0C7,2024-05-16
COMPLIANCE_RPT,SUCCESS,2024-06-05 00:02:00,2024-06-05 00:51:00,49,55,False,,2024-06-05
PERF_ATTR_JOB,SUCCESS,2024-02-23 16:04:00,2024-02-23 16:34:00,30,45,False,,2024-02-23
RISK_CALC_JOB,SUCCESS,2024-05-26 16:57:00,2024-05-26 17:06:00,9,40,False,,2024-05-26
COMPLIANCE_RPT,SUCCESS,2024-03-29 08:16:00,2024-03-29 08:37:00,21,55,False,,2024-03-29
EOD_CLOSE_PROC,FAILED,2024-07-03 08:16:00,2024-07-03 08:44:00,28,70,False,RC=8,2024-07-03
COMPLIANCE_RPT,SUCCESS,2024-09-30 11:44:00,2024-09-30 11:53:00,9,55,False,,2024-09-30
RISK_CALC_JOB,SUCCESS,2024-04-21 14:45:00,2024-04-21 14:56:00,11,40,False,,2024-04-21
PORTF_RPT_DAILY,SUCCESS,2024-11-29 23:42:00,2024-11-29 23:57:00,15,30,False,,2024-11-29
CLIENT_STMT_GEN,SUCCESS,2024-03-04 04:34:00,2024-03-04 05:08:00,34,60,False,,2024-03-04
DIVIDEND_PROC,SUCCESS,2024-05-10 17:47:00,2024-05-10 18:04:00,17,30,False,,2024-05-10
PERF_ATTR_JOB,SUCCESS,2024-10-23 13:37:00,2024-10-23 14:15:00,38,45,False,,2024-10-23
DIVIDEND_PROC,FAILED,2024-12-19 19:03:00,2024-12-19 19:08:00,5,30,False,ABEND S0C7,2024-12-19
RISK_CALC_JOB,SUCCESS,2024-03-09 15:06:00,2024-03-09 15:28:00,22,40,False,,2024-03-09
COMPLIANCE_RPT,SUCCESS,2024-03-11 08:24:00,2024-03-11 08:43:00,19,55,False,,2024-03-11
PORTF_RPT_DAILY,ABENDED,2024-11-02 17:47:00,2024-11-02 17:54:00,7,30,False,ABEND S0C7,2024-11-02
INVEST_RECON_JOB,SUCCESS,2024-04-14 17:41:00,2024-04-14 18:00:00,19,45,False,,2024-04-14
FX_RATE_LOAD,SUCCESS,2024-09-23 07:15:00,2024-09-23 07:24:00,9,10,False,,2024-09-23
PERF_ATTR_JOB,SUCCESS,2024-02-27 20:42:00,2024-02-27 21:22:00,40,45,False,,2024-02-27
RISK_CALC_JOB,SUCCESS,2024-03-21 18:13:00,2024-03-21 18:29:00,16,40,False,,2024-03-21
DIVIDEND_PROC,ABENDED,2024-01-26 22:36:00,2024-01-26 22:45:00,9,30,False,RC=12,2024-01-26
INVEST_RECON_JOB,SUCCESS,2024-01-23 03:00:00,2024-01-23 03:16:00,16,45,False,,2024-01-23
CLIENT_STMT_GEN,SUCCESS,2024-01-02 00:04:00,2024-01-02 00:53:00,49,60,False,,2024-01-02
DIVIDEND_PROC,SUCCESS,2024-08-10 12:07:00,2024-08-10 12:13:00,6,30,False,,2024-08-10
EOD_CLOSE_PROC,SUCCESS,2024-11-19 19:42:00,2024-11-19 20:48:00,66,70,False,,2024-11-19
TRADE_SETTLE_CHK,SUCCESS,2024-01-06 17:05:00,2024-01-06 17:36:00,31,35,False,,2024-01-06
SLA_MONITOR_BATCH,SUCCESS,2024-07-15 02:18:00,2024-07-15 02:23:00,5,15,False,,2024-07-15
EOD_CLOSE_PROC,FAILED,2024-10-10 09:59:00,2024-10-10 10:20:00,21,70,False,RC=12,2024-10-10
NAV_CALC_BATCH,LATE,2024-10-28 16:48:00,2024-10-28 17:46:00,58,50,True,,2024-10-28
PERF_ATTR_JOB,SUCCESS,2024-08-03 17:41:00,2024-08-03 17:54:00,13,45,False,,2024-08-03
CLIENT_STMT_GEN,SUCCESS,2024-07-28 18:20:00,2024-07-28 19:18:00,58,60,False,,2024-07-28
NAV_CALC_BATCH,FAILED,2024-01-18 00:12:00,2024-01-18 00:36:00,24,50,False,RC=8,2024-01-18
RISK_CALC_JOB,ABENDED,2024-07-25 05:00:00,2024-07-25 05:12:00,12,40,False,ABEND S0C7,2024-07-25
TRANS_LOG_PARSER,LATE,2024-10-28 12:28:00,2024-10-28 13:51:00,83,25,True,,2024-10-28
CASH_FLOW_EXTRACT,SUCCESS,2024-12-18 01:27:00,2024-12-18 01:38:00,11,20,False,,2024-12-18
EOD_CLOSE_PROC,FAILED,2024-08-04 08:05:00,2024-08-04 08:10:00,5,70,False,RC=8,2024-08-04
EOD_CLOSE_PROC,SUCCESS,2024-07-08 09:55:00,2024-07-08 10:11:00,16,70,False,,2024-07-08
TRADE_SETTLE_CHK,SUCCESS,2024-04-25 09:00:00,2024-04-25 09:30:00,30,35,False,,2024-04-25
RISK_CALC_JOB,SUCCESS,2024-02-21 12:39:00,2024-02-21 13:01:00,22,40,False,,2024-02-21
PERF_ATTR_JOB,SUCCESS,2024-01-22 16:39:00,2024-01-22 16:44:00,5,45,False,,2024-01-22
TRANS_LOG_PARSER,FAILED,2024-04-09 13:26:00,2024-04-09 13:35:00,9,25,False,RC=12,2024-04-09
SLA_MONITOR_BATCH,SUCCESS,2024-07-12 17:46:00,2024-07-12 18:00:00,14,15,False,,2024-07-12
FX_RATE_LOAD,SUCCESS,2024-03-22 12:38:00,2024-03-22 12:46:00,8,10,False,,2024-03-22
PERF_ATTR_JOB,SUCCESS,2024-04-29 17:27:00,2024-04-29 18:07:00,40,45,False,,2024-04-29
DIVIDEND_PROC,SUCCESS,2024-11-21 18:07:00,2024-11-21 18:27:00,20,30,False,,2024-11-21
DIVIDEND_PROC,LATE,2024-12-04 20:31:00,2024-12-04 21:56:00,85,30,True,,2024-12-04
FX_RATE_LOAD,SUCCESS,2024-01-16 11:51:00,2024-01-16 12:00:00,9,10,False,,2024-01-16
POSITION_SYNC,SUCCESS,2024-08-20 02:36:00,2024-08-20 02:48:00,12,20,False,,2024-08-20
EOD_CLOSE_PROC,SUCCESS,2024-12-20 19:15:00,2024-12-20 19:36:00,21,70,False,,2024-12-20
PORTF_RPT_DAILY,LATE,2024-03-08 13:56:00,2024-03-08 15:15:00,79,30,True,,2024-03-08
PERF_ATTR_JOB,LATE,2024-08-20 20:33:00,2024-08-20 21:59:00,86,45,True,,2024-08-20
DIVIDEND_PROC,ABENDED,2024-04-05 12:00:00,2024-04-05 12:05:00,5,30,False,RC=8,2024-04-05
DIVIDEND_PROC,ABENDED,2024-10-19 11:59:00,2024-10-19 12:02:00,3,30,False,RC=8,2024-10-19
PERF_ATTR_JOB,SUCCESS,2024-06-20 16:20:00,2024-06-20 16:32:00,12,45,False,,2024-06-20
RISK_CALC_JOB,SUCCESS,2024-05-28 22:05:00,2024-05-28 22:18:00,13,40,False,,2024-05-28
RISK_CALC_JOB,SUCCESS,2024-11-04 05:50:00,2024-11-04 05:59:00,9,40,False,,2024-11-04
CASH_FLOW_EXTRACT,SUCCESS,2024-11-26 17:09:00,2024-11-26 17:18:00,9,20,False,,2024-11-26
CASH_FLOW_EXTRACT,SUCCESS,2024-10-30 12:08:00,2024-10-30 12:19:00,11,20,False,,2024-10-30
SLA_MONITOR_BATCH,SUCCESS,2024-03-13 19:30:00,2024-03-13 19:40:00,10,15,False,,2024-03-13
DIVIDEND_PROC,SUCCESS,2024-08-18 01:51:00,2024-08-18 02:18:00,27,30,False,,2024-08-18
EOD_CLOSE_PROC,LATE,2024-05-15 23:46:00,2024-05-16 01:24:00,98,70,True,,2024-05-15
SLA_MONITOR_BATCH,RUNNING,2024-02-23 17:22:00,2024-02-23 17:31:00,9,15,False,,2024-02-23
TRANS_LOG_PARSER,SUCCESS,2024-01-24 10:27:00,2024-01-24 10:48:00,21,25,False,,2024-01-24
INVEST_RECON_JOB,SUCCESS,2024-10-22 04:08:00,2024-10-22 04:36:00,28,45,False,,2024-10-22
RISK_CALC_JOB,ABENDED,2024-12-29 18:01:00,2024-12-29 18:03:00,2,40,False,RC=8,2024-12-29
NAV_CALC_BATCH,SUCCESS,2024-12-26 10:26:00,2024-12-26 10:48:00,22,50,False,,2024-12-26
PORTF_RPT_DAILY,SUCCESS,2024-04-18 04:17:00,2024-04-18 04:37:00,20,30,False,,2024-04-18
INVEST_RECON_JOB,SUCCESS,2024-10-13 19:20:00,2024-10-13 19:42:00,22,45,False,,2024-10-13
PORTF_RPT_DAILY,SUCCESS,2024-09-05 16:41:00,2024-09-05 17:02:00,21,30,False,,2024-09-05
INVEST_RECON_JOB,SUCCESS,2024-05-14 22:28:00,2024-05-14 22:48:00,20,45,False,,2024-05-14
CASH_FLOW_EXTRACT,SUCCESS,2024-08-02 02:24:00,2024-08-02 02:43:00,19,20,False,,2024-08-02
DIVIDEND_PROC,RUNNING,2024-07-10 00:30:00,2024-07-10 00:37:00,7,30,False,,2024-07-10
PORTF_RPT_DAILY,FAILED,2024-10-14 20:44:00,2024-10-14 20:57:00,13,30,False,RC=8,2024-10-14
CASH_FLOW_EXTRACT,SUCCESS,2024-07-09 00:39:00,2024-07-09 00:46:00,7,20,False,,2024-07-09
COMPLIANCE_RPT,SUCCESS,2024-02-25 21:05:00,2024-02-25 21:30:00,25,55,False,,2024-02-25
INVEST_RECON_JOB,SUCCESS,2024-01-23 23:23:00,2024-01-23 23:42:00,19,45,False,,2024-01-23
COMPLIANCE_RPT,ABENDED,2024-08-13 01:52:00,2024-08-13 02:11:00,19,55,False,RC=12,2024-08-13
CLIENT_STMT_GEN,SUCCESS,2024-08-24 02:51:00,2024-08-24 03:23:00,32,60,False,,2024-08-24
FX_RATE_LOAD,SUCCESS,2024-01-08 00:30:00,2024-01-08 00:37:00,7,10,False,,2024-01-08
EOD_CLOSE_PROC,FAILED,2024-11-30 02:56:00,2024-11-30 03:29:00,33,70,False,JCL ERROR,2024-11-30
PERF_ATTR_JOB,SUCCESS,2024-12-30 10:44:00,2024-12-30 11:07:00,23,45,False,,2024-12-30
CLIENT_STMT_GEN,ABENDED,2024-03-13 18:33:00,2024-03-13 18:48:00,15,60,False,ABEND S222,2024-03-13
FX_RATE_LOAD,SUCCESS,2024-04-19 13:22:00,2024-04-19 13:28:00,6,10,False,,2024-04-19
FX_RATE_LOAD,SUCCESS,2024-08-29 03:26:00,2024-08-29 03:31:00,5,10,False,,2024-08-29
FX_RATE_LOAD,FAILED,2024-09-20 04:30:00,2024-09-20 04:32:00,2,10,False,ABEND S0C7,2024-09-20
PERF_ATTR_JOB,SUCCESS,2024-04-19 23:49:00,2024-04-19 23:58:00,9,45,False,,2024-04-19
PORTF_RPT_DAILY,SUCCESS,2024-01-24 04:22:00,2024-01-24 04:51:00,29,30,False,,2024-01-24
DIVIDEND_PROC,FAILED,2024-07-25 07:43:00,2024-07-25 07:46:00,3,30,False,RC=8,2024-07-25
RISK_CALC_JOB,RUNNING,2024-04-19 23:23:00,2024-04-19 23:56:00,33,40,False,,2024-04-19
SLA_MONITOR_BATCH,SUCCESS,2024-05-03 10:55:00,2024-05-03 11:02:00,7,15,False,,2024-05-03
POSITION_SYNC,SUCCESS,2024-07-26 08:34:00,2024-07-26 08:45:00,11,20,False,,2024-07-26
PORTF_RPT_DAILY,FAILED,2024-08-17 06:37:00,2024-08-17 06:46:00,9,30,False,RC=12,2024-08-17
TRADE_SETTLE_CHK,LATE,2024-06-02 17:32:00,2024-06-02 18:24:00,52,35,True,,2024-06-02
DIVIDEND_PROC,SUCCESS,2024-03-31 10:51:00,2024-03-31 11:03:00,12,30,False,,2024-03-31
POSITION_SYNC,RUNNING,2024-11-18 09:25:00,2024-11-18 09:44:00,19,20,False,,2024-11-18
INVEST_RECON_JOB,SUCCESS,2024-06-18 10:03:00,2024-06-18 10:36:00,33,45,False,,2024-06-18
COMPLIANCE_RPT,SUCCESS,2024-05-21 22:03:00,2024-05-21 22:33:00,30,55,False,,2024-05-21
TRANS_LOG_PARSER,SUCCESS,2024-06-20 11:05:00,2024-06-20 11:21:00,16,25,False,,2024-06-20
POSITION_SYNC,SUCCESS,2024-10-16 05:46:00,2024-10-16 06:04:00,18,20,False,,2024-10-16
PORTF_RPT_DAILY,SUCCESS,2024-10-03 10:57:00,2024-10-03 11:26:00,29,30,False,,2024-10-03
TRANS_LOG_PARSER,SUCCESS,2024-09-09 20:44:00,2024-09-09 20:58:00,14,25,False,,2024-09-09
TRADE_SETTLE_CHK,SUCCESS,2024-11-03 03:56:00,2024-11-03 04:08:00,12,35,False,,2024-11-03
CASH_FLOW_EXTRACT,LATE,2024-02-21 14:49:00,2024-02-21 15:46:00,57,20,True,,2024-02-21
POSITION_SYNC,SUCCESS,2024-12-17 00:09:00,2024-12-17 00:19:00,10,20,False,,2024-12-17
PERF_ATTR_JOB,SUCCESS,2024-08-15 21:24:00,2024-08-15 21:32:00,8,45,False,,2024-08-15
NAV_CALC_BATCH,FAILED,2024-03-27 20:01:00,2024-03-27 20:14:00,13,50,False,JCL ERROR,2024-03-27
TRANS_LOG_PARSER,RUNNING,2024-06-10 08:44:00,2024-06-10 08:51:00,7,25,False,,2024-06-10
NAV_CALC_BATCH,SUCCESS,2024-01-01 02:42:00,2024-01-01 02:55:00,13,50,False,,2024-01-01
INVEST_RECON_JOB,SUCCESS,2024-06-09 18:22:00,2024-06-09 18:30:00,8,45,False,,2024-06-09
PORTF_RPT_DAILY,SUCCESS,2024-08-01 22:58:00,2024-08-01 23:04:00,6,30,False,,2024-08-01
CASH_FLOW_EXTRACT,SUCCESS,2024-06-21 06:55:00,2024-06-21 07:11:00,16,20,False,,2024-06-21
EOD_CLOSE_PROC,SUCCESS,2024-06-26 20:43:00,2024-06-26 21:21:00,38,70,False,,2024-06-26
RISK_CALC_JOB,SUCCESS,2024-11-12 10:02:00,2024-11-12 10:35:00,33,40,False,,2024-11-12
SLA_MONITOR_BATCH,SUCCESS,2024-09-09 03:48:00,2024-09-09 04:00:00,12,15,False,,2024-09-09
TRADE_SETTLE_CHK,SUCCESS,2024-03-07 14:38:00,2024-03-07 15:00:00,22,35,False,,2024-03-07
PORTF_RPT_DAILY,LATE,2024-12-28 23:37:00,2024-12-29 00:55:00,78,30,True,,2024-12-28
TRANS_LOG_PARSER,SUCCESS,2024-04-28 21:48:00,2024-04-28 21:55:00,7,25,False,,2024-04-28
PORTF_RPT_DAILY,SUCCESS,2024-07-20 09:43:00,2024-07-20 10:07:00,24,30,False,,2024-07-20
CLIENT_STMT_GEN,LATE,2024-01-07 06:44:00,2024-01-07 08:26:00,102,60,True,,2024-01-07
CASH_FLOW_EXTRACT,SUCCESS,2024-06-27 04:02:00,2024-06-27 04:21:00,19,20,False,,2024-06-27
CLIENT_STMT_GEN,SUCCESS,2024-09-16 19:44:00,2024-09-16 20:37:00,53,60,False,,2024-09-16
SLA_MONITOR_BATCH,SUCCESS,2024-10-04 09:40:00,2024-10-04 09:54:00,14,15,False,,2024-10-04
EOD_CLOSE_PROC,SUCCESS,2024-04-23 20:21:00,2024-04-23 20:48:00,27,70,False,,2024-04-23
DIVIDEND_PROC,SUCCESS,2024-05-04 11:43:00,2024-05-04 12:06:00,23,30,False,,2024-05-04
TRANS_LOG_PARSER,SUCCESS,2024-07-04 12:04:00,2024-07-04 12:10:00,6,25,False,,2024-07-04
PORTF_RPT_DAILY,SUCCESS,2024-09-06 18:36:00,2024-09-06 18:41:00,5,30,False,,2024-09-06
NAV_CALC_BATCH,SUCCESS,2024-10-19 13:58:00,2024-10-19 14:38:00,40,50,False,,2024-10-19
PORTF_RPT_DAILY,SUCCESS,2024-07-17 22:28:00,2024-07-17 22:48:00,20,30,False,,2024-07-17
SLA_MONITOR_BATCH,SUCCESS,2024-12-22 07:30:00,2024-12-22 07:43:00,13,15,False,,2024-12-22
SLA_MONITOR_BATCH,FAILED,2024-03-05 22:56:00,2024-03-05 22:58:00,2,15,False,RC=12,2024-03-05
FX_RATE_LOAD,ABENDED,2024-06-06 18:44:00,2024-06-06 18:47:00,3,10,False,RC=12,2024-06-06
PORTF_RPT_DAILY,SUCCESS,2024-09-08 14:24:00,2024-09-08 14:53:00,29,30,False,,2024-09-08
COMPLIANCE_RPT,ABENDED,2024-06-20 10:00:00,2024-06-20 10:07:00,7,55,False,RC=12,2024-06-20
NAV_CALC_BATCH,SUCCESS,2024-01-06 02:31:00,2024-01-06 02:49:00,18,50,False,,2024-01-06
POSITION_SYNC,SUCCESS,2024-03-07 12:11:00,2024-03-07 12:20:00,9,20,False,,2024-03-07
CASH_FLOW_EXTRACT,SUCCESS,2024-05-10 05:37:00,2024-05-10 05:42:00,5,20,False,,2024-05-10
NAV_CALC_BATCH,SUCCESS,2024-10-20 22:49:00,2024-10-20 23:03:00,14,50,False,,2024-10-20
CLIENT_STMT_GEN,FAILED,2024-06-06 10:54:00,2024-06-06 10:58:00,4,60,False,RC=8,2024-06-06
PORTF_RPT_DAILY,FAILED,2024-01-17 18:02:00,2024-01-17 18:13:00,11,30,False,ABEND S222,2024-01-17
